2018-04-10 01:33:36,321 [  24632]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 4410 ms 
2018-04-10 01:33:36,321 [  24632]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2231 classes 
2018-04-10 01:33:36,321 [  24632]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1314 classes 
2018-04-10 01:33:36,321 [  24632]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 518 classes 
2018-04-10 01:33:36,321 [  24632]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 210 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 198 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 112 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - CVS loaded 81 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 78 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 70 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 66 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 58 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 46 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 45 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 36 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 29 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 23 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 22 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 18 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 16 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 14 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.gdlplugin loaded 13 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 13 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 11 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 9 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 6 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 5 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-04-10 01:33:36,322 [  24633]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-04-10 01:33:36,360 [  24671]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 1545ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-04-10 01:33:36,392 [  24703]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-04-10 01:33:36,429 [  24740]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-10 01:33:36,430 [  24741]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/kaimarshland/Programming/Maurice/Misc/WeekOneGame' WeekOneGame 
2018-04-10 01:33:37,455 [  25766]   INFO - j.ide.ui.OptionsTopHitProvider - 174 ms spent to cache options in project 
2018-04-10 01:33:37,476 [  25787]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@3159efff 
2018-04-10 01:33:37,542 [  25853]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@44d54d07 
2018-04-10 01:33:37,594 [  25905]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-10 01:33:37,595 [  25906]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/kaimarshland/Programming/Maurice/Misc/WeekOneGame' WeekOneGame 
2018-04-10 01:33:37,631 [  25942]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@5dfd0006 
2018-04-10 01:33:37,647 [  25958]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-04-10 01:33:37,648 [  25959]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/Users/kaimarshland/Programming/Maurice/Misc/WeekOneGame' WeekOneGame 
2018-04-10 01:33:37,956 [  26267]   INFO - CompilerWorkspaceConfiguration - Available processors: 8 
2018-04-10 01:33:39,353 [  27664]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-04-10 01:33:52,305 [  40616]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2018-04-10 01:33:52,306 [  40617]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2018-04-10 01:33:52,306 [  40617]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2018-04-10 01:33:52,336 [  40647]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2018-04-10 01:33:52,363 [  40674]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2018-04-10 01:33:52,365 [  40676]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 3 auto-detected files
Elapsed time on auto-detect: 6 ms 
2018-04-10 01:33:52,370 [  40681]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2018-04-10 01:33:52,373 [  40684]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2018-04-10 01:33:52,385 [  40696]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2018-04-10 01:33:52,387 [  40698]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     46
Total time spent: 504ms
Average duration: 10ms
